success,failure,stuck,success_percent,failure_percent,stuck_percent
143,106,2,0.5697,0.4223,0.008
144,106,2,0.5714,0.4206,0.0079
145,106,1,0.5754,0.4206,0.004
146,106,0,0.5794,0.4206,0.0
146,106,1,0.5771,0.419,0.004
147,106,0,0.581,0.419,0.0
147,106,1,0.5787,0.4173,0.0039
148,106,0,0.5827,0.4173,0.0
148,106,1,0.5804,0.4157,0.0039
149,106,0,0.5843,0.4157,0.0
149,106,1,0.582,0.4141,0.0039
150,106,0,0.5859,0.4141,0.0
150,106,1,0.5837,0.4125,0.0039
151,106,0,0.5875,0.4125,0.0
151,106,1,0.5853,0.4109,0.0039
151,106,2,0.583,0.4093,0.0077
152,106,1,0.5869,0.4093,0.0039
153,106,0,0.5907,0.4093,0.0
153,106,1,0.5885,0.4077,0.0038
154,106,0,0.5923,0.4077,0.0
155,106,0,0.5939,0.4061,0.0
155,106,1,0.5916,0.4046,0.0038
156,106,0,0.5954,0.4046,0.0
156,106,1,0.5932,0.403,0.0038
157,106,0,0.597,0.403,0.0
158,106,0,0.5985,0.4015,0.0
158,106,1,0.5962,0.4,0.0038
159,106,1,0.5977,0.3985,0.0038
159,106,2,0.5955,0.397,0.0075
160,106,1,0.5993,0.397,0.0037
161,106,0,0.603,0.397,0.0
161,106,1,0.6007,0.3955,0.0037
161,106,2,0.5985,0.3941,0.0074
161,107,1,0.5985,0.3978,0.0037
162,107,0,0.6022,0.3978,0.0
162,107,1,0.6,0.3963,0.0037
162,107,2,0.5978,0.3948,0.0074
163,107,1,0.6015,0.3948,0.0037
163,107,2,0.5993,0.3934,0.0074
163,107,3,0.5971,0.3919,0.011
164,107,2,0.6007,0.3919,0.0073
164,107,3,0.5985,0.3905,0.0109
165,107,2,0.6022,0.3905,0.0073
165,107,3,0.6,0.3891,0.0109
166,107,2,0.6036,0.3891,0.0073
167,107,1,0.6073,0.3891,0.0036
168,107,0,0.6109,0.3891,0.0
168,107,1,0.6087,0.3877,0.0036
169,107,0,0.6123,0.3877,0.0
169,107,1,0.6101,0.3863,0.0036
169,107,2,0.6079,0.3849,0.0072
170,107,1,0.6115,0.3849,0.0036
171,107,0,0.6151,0.3849,0.0
171,107,1,0.6129,0.3835,0.0036
172,107,0,0.6165,0.3835,0.0
172,107,1,0.6143,0.3821,0.0036
173,107,0,0.6179,0.3821,0.0
173,107,1,0.6157,0.3808,0.0036
173,107,2,0.6135,0.3794,0.0071
174,107,1,0.617,0.3794,0.0035
175,107,0,0.6206,0.3794,0.0
175,107,1,0.6184,0.3781,0.0035
175,107,2,0.6162,0.3768,0.007
176,107,1,0.6197,0.3768,0.0035
177,107,0,0.6232,0.3768,0.0
178,107,0,0.6246,0.3754,0.0
178,107,1,0.6224,0.3741,0.0035
178,108,0,0.6224,0.3776,0.0
178,108,1,0.6202,0.3763,0.0035
179,108,0,0.6237,0.3763,0.0
179,108,1,0.6215,0.375,0.0035
180,108,0,0.625,0.375,0.0
181,108,0,0.6263,0.3737,0.0
182,108,0,0.6276,0.3724,0.0
182,108,1,0.6254,0.3711,0.0034
182,108,2,0.6233,0.3699,0.0068
183,108,1,0.6267,0.3699,0.0034
184,108,0,0.6301,0.3699,0.0
185,108,0,0.6314,0.3686,0.0
186,108,0,0.6327,0.3673,0.0
186,108,1,0.6305,0.3661,0.0034
187,108,1,0.6318,0.3649,0.0034
188,108,0,0.6351,0.3649,0.0
188,108,1,0.633,0.3636,0.0034
189,108,0,0.6364,0.3636,0.0
189,108,1,0.6342,0.3624,0.0034
190,108,0,0.6376,0.3624,0.0
190,108,1,0.6355,0.3612,0.0033
191,108,0,0.6388,0.3612,0.0
191,108,1,0.6367,0.36,0.0033
192,108,0,0.64,0.36,0.0
193,108,0,0.6412,0.3588,0.0
193,108,1,0.6391,0.3576,0.0033
194,108,1,0.6403,0.3564,0.0033
195,108,1,0.6414,0.3553,0.0033
195,108,2,0.6393,0.3541,0.0066
195,108,3,0.6373,0.3529,0.0098
196,108,2,0.6405,0.3529,0.0065
197,108,1,0.6438,0.3529,0.0033
198,108,0,0.6471,0.3529,0.0
199,108,0,0.6482,0.3518,0.0
199,108,1,0.6461,0.3506,0.0032
200,108,1,0.6472,0.3495,0.0032
201,108,0,0.6505,0.3495,0.0
201,108,1,0.6484,0.3484,0.0032
201,108,2,0.6463,0.3473,0.0064
201,108,3,0.6442,0.3462,0.0096
201,108,4,0.6422,0.345,0.0128
202,108,3,0.6454,0.345,0.0096
202,109,2,0.6454,0.3482,0.0064
202,110,1,0.6454,0.3514,0.0032
202,111,0,0.6454,0.3546,0.0
203,111,0,0.6465,0.3535,0.0
203,111,1,0.6444,0.3524,0.0032
203,111,2,0.6424,0.3513,0.0063
204,111,1,0.6456,0.3513,0.0032
204,111,2,0.6435,0.3502,0.0063
205,111,1,0.6467,0.3502,0.0032
205,111,2,0.6447,0.3491,0.0063
206,111,1,0.6478,0.3491,0.0031
206,111,2,0.6458,0.348,0.0063
207,111,1,0.6489,0.348,0.0031
208,111,0,0.652,0.348,0.0
208,111,1,0.65,0.3469,0.0031
209,111,0,0.6531,0.3469,0.0
209,111,1,0.6511,0.3458,0.0031
