success,failure,stuck,success_percent,failure_percent
168,101,613,0.1905,0.8095
169,101,613,0.1914,0.8086
169,101,614,0.1912,0.8088
170,101,614,0.1921,0.8079
170,101,615,0.1919,0.8081
171,101,615,0.1928,0.8072
171,101,616,0.1926,0.8074
171,101,617,0.1924,0.8076
171,101,618,0.1921,0.8079
171,101,619,0.1919,0.8081
171,102,619,0.1917,0.8083
172,102,619,0.1926,0.8074
172,102,620,0.1924,0.8076
172,102,621,0.1922,0.8078
172,102,622,0.192,0.808
172,102,623,0.1918,0.8082
172,103,623,0.1915,0.8085
172,103,624,0.1913,0.8087
172,103,625,0.1911,0.8089
172,103,626,0.1909,0.8091
172,103,627,0.1907,0.8093
172,103,628,0.1905,0.8095
172,103,629,0.1903,0.8097
172,103,630,0.1901,0.8099
172,103,631,0.1898,0.8102
172,103,632,0.1896,0.8104
172,103,633,0.1894,0.8106
172,104,633,0.1892,0.8108
172,104,634,0.189,0.811
172,105,634,0.1888,0.8112
172,105,635,0.1886,0.8114
172,106,635,0.1884,0.8116
172,106,636,0.1882,0.8118
172,106,637,0.188,0.812
172,106,638,0.1878,0.8122
172,106,639,0.1876,0.8124
172,106,640,0.1874,0.8126
172,106,641,0.1872,0.8128
173,106,641,0.188,0.812
173,106,642,0.1878,0.8122
173,106,643,0.1876,0.8124
173,106,644,0.1874,0.8126
173,106,645,0.1872,0.8128
174,106,645,0.1881,0.8119
174,107,645,0.1879,0.8121
174,108,645,0.1877,0.8123
174,108,646,0.1875,0.8125
174,108,647,0.1873,0.8127
174,108,648,0.1871,0.8129
174,108,649,0.1869,0.8131
174,108,650,0.1867,0.8133
174,108,651,0.1865,0.8135
174,108,652,0.1863,0.8137
174,108,653,0.1861,0.8139
174,108,654,0.1859,0.8141
174,108,655,0.1857,0.8143
174,109,655,0.1855,0.8145
174,109,656,0.1853,0.8147
174,109,657,0.1851,0.8149
174,109,658,0.1849,0.8151
174,109,659,0.1847,0.8153
175,109,659,0.1856,0.8144
175,109,660,0.1854,0.8146
175,109,661,0.1852,0.8148
175,109,662,0.185,0.815
175,110,662,0.1848,0.8152
175,111,662,0.1846,0.8154
175,111,663,0.1844,0.8156
175,111,664,0.1842,0.8158
175,112,664,0.184,0.816
175,112,665,0.1838,0.8162
175,112,666,0.1836,0.8164
175,112,667,0.1834,0.8166
175,112,668,0.1832,0.8168
175,112,669,0.1831,0.8169
175,112,670,0.1829,0.8171
175,112,671,0.1827,0.8173
176,112,671,0.1835,0.8165
176,112,672,0.1833,0.8167
176,112,673,0.1831,0.8169
176,112,674,0.183,0.817
176,112,675,0.1828,0.8172
177,112,675,0.1836,0.8164
177,112,676,0.1834,0.8166
177,113,676,0.1832,0.8168
177,113,677,0.183,0.817
177,113,678,0.1829,0.8171
177,113,679,0.1827,0.8173
177,114,679,0.1825,0.8175
177,114,680,0.1823,0.8177
177,114,681,0.1821,0.8179
177,114,682,0.1819,0.8181
177,114,683,0.1817,0.8183
177,114,684,0.1815,0.8185
178,114,684,0.1824,0.8176
178,115,684,0.1822,0.8178
178,115,685,0.182,0.818
179,115,685,0.1828,0.8172
179,115,686,0.1827,0.8173
179,115,687,0.1825,0.8175
179,116,687,0.1823,0.8177
179,116,688,0.1821,0.8179
179,116,689,0.1819,0.8181
179,117,689,0.1817,0.8183
179,118,689,0.1815,0.8185
179,118,690,0.1814,0.8186
179,118,691,0.1812,0.8188
179,118,692,0.181,0.819
179,118,693,0.1808,0.8192
179,118,694,0.1806,0.8194
179,118,695,0.1804,0.8196
179,118,696,0.1803,0.8197
179,118,697,0.1801,0.8199
179,118,698,0.1799,0.8201
179,118,699,0.1797,0.8203
179,118,700,0.1795,0.8205
179,118,701,0.1794,0.8206
179,118,702,0.1792,0.8208
179,119,702,0.179,0.821
179,119,703,0.1788,0.8212
179,120,703,0.1786,0.8214
179,120,704,0.1785,0.8215
179,121,704,0.1783,0.8217
179,121,705,0.1781,0.8219
179,121,706,0.1779,0.8221
179,121,707,0.1778,0.8222
179,121,708,0.1776,0.8224
179,122,708,0.1774,0.8226
179,122,709,0.1772,0.8228
180,122,709,0.178,0.822
180,122,710,0.1779,0.8221
180,122,711,0.1777,0.8223
180,122,712,0.1775,0.8225
180,122,713,0.1773,0.8227
180,122,714,0.1772,0.8228
180,122,715,0.177,0.823
180,123,715,0.1768,0.8232
180,123,716,0.1766,0.8234
180,123,717,0.1765,0.8235
181,123,717,0.1773,0.8227
181,123,718,0.1771,0.8229
181,123,719,0.1769,0.8231
181,123,720,0.1768,0.8232
181,123,721,0.1766,0.8234
181,123,722,0.1764,0.8236
181,123,723,0.1762,0.8238
181,123,724,0.1761,0.8239
181,123,725,0.1759,0.8241
181,124,725,0.1757,0.8243
181,124,726,0.1756,0.8244
181,124,727,0.1754,0.8246
181,124,728,0.1752,0.8248
181,124,729,0.175,0.825
181,124,730,0.1749,0.8251
181,124,731,0.1747,0.8253
182,124,731,0.1755,0.8245
182,124,732,0.1753,0.8247
182,124,733,0.1752,0.8248
182,124,734,0.175,0.825
182,124,735,0.1748,0.8252
182,124,736,0.1747,0.8253
182,124,737,0.1745,0.8255
182,124,738,0.1743,0.8257
182,124,739,0.1742,0.8258
182,124,740,0.174,0.826
182,124,741,0.1738,0.8262
182,124,742,0.1737,0.8263
182,125,742,0.1735,0.8265
182,125,743,0.1733,0.8267
182,125,744,0.1732,0.8268
182,125,745,0.173,0.827
182,125,746,0.1728,0.8272
182,125,747,0.1727,0.8273
182,125,748,0.1725,0.8275
182,125,749,0.1723,0.8277
182,125,750,0.1722,0.8278
182,126,750,0.172,0.828
182,126,751,0.1719,0.8281
182,126,752,0.1717,0.8283
183,126,752,0.1725,0.8275
183,126,753,0.1723,0.8277
183,126,754,0.1722,0.8278
183,126,755,0.172,0.828
183,126,756,0.1718,0.8282
183,126,757,0.1717,0.8283
183,126,758,0.1715,0.8285
183,126,759,0.1713,0.8287
183,126,760,0.1712,0.8288
183,126,761,0.171,0.829
183,126,762,0.1709,0.8291
183,126,763,0.1707,0.8293
183,126,764,0.1705,0.8295
183,126,765,0.1704,0.8296
184,126,765,0.1712,0.8288
184,126,766,0.171,0.829
184,126,767,0.1708,0.8292
184,126,768,0.1707,0.8293
184,126,769,0.1705,0.8295
184,126,770,0.1704,0.8296
184,126,771,0.1702,0.8298
184,126,772,0.1701,0.8299
185,126,772,0.1708,0.8292
185,126,773,0.1707,0.8293
185,126,774,0.1705,0.8295
186,126,774,0.1713,0.8287
186,126,775,0.1711,0.8289
186,126,776,0.171,0.829
186,126,777,0.1708,0.8292
186,126,778,0.1706,0.8294
186,126,779,0.1705,0.8295
186,126,780,0.1703,0.8297
186,126,781,0.1702,0.8298
186,126,782,0.17,0.83
186,126,783,0.1699,0.8301
186,126,784,0.1697,0.8303
186,126,785,0.1696,0.8304
186,126,786,0.1694,0.8306
186,126,787,0.1692,0.8308
186,126,788,0.1691,0.8309
187,126,788,0.1698,0.8302
188,126,788,0.1706,0.8294
188,126,789,0.1704,0.8296
188,126,790,0.1703,0.8297
188,126,791,0.1701,0.8299
188,126,792,0.17,0.83
188,126,793,0.1698,0.8302
188,126,794,0.1697,0.8303
188,127,794,0.1695,0.8305
188,127,795,0.1694,0.8306
188,127,796,0.1692,0.8308
188,127,797,0.1691,0.8309
188,127,798,0.1689,0.8311
188,127,799,0.1688,0.8312
188,127,800,0.1686,0.8314
188,127,801,0.1685,0.8315
188,127,802,0.1683,0.8317
188,127,803,0.1682,0.8318
188,127,804,0.168,0.832
188,127,805,0.1679,0.8321
188,127,806,0.1677,0.8323
188,127,807,0.1676,0.8324
188,127,808,0.1674,0.8326
188,127,809,0.1673,0.8327
188,127,810,0.1671,0.8329
188,127,811,0.167,0.833
188,127,812,0.1668,0.8332
188,127,813,0.1667,0.8333
188,127,814,0.1665,0.8335
188,127,815,0.1664,0.8336
188,127,816,0.1662,0.8338
189,127,816,0.167,0.833
189,128,816,0.1668,0.8332
189,128,817,0.1667,0.8333
189,128,818,0.1665,0.8335
189,128,819,0.1664,0.8336
189,128,820,0.1662,0.8338
189,128,821,0.1661,0.8339
189,128,822,0.1659,0.8341
189,128,823,0.1658,0.8342
190,128,823,0.1665,0.8335
190,128,824,0.1664,0.8336
190,128,825,0.1662,0.8338
190,128,826,0.1661,0.8339
190,128,827,0.1659,0.8341
190,128,828,0.1658,0.8342
190,128,829,0.1656,0.8344
190,128,830,0.1655,0.8345
191,128,830,0.1662,0.8338
191,128,831,0.1661,0.8339
191,128,832,0.1659,0.8341
191,128,833,0.1658,0.8342
191,128,834,0.1657,0.8343
191,128,835,0.1655,0.8345
191,129,835,0.1654,0.8346
191,129,836,0.1652,0.8348
191,129,837,0.1651,0.8349
192,129,837,0.1658,0.8342
192,129,838,0.1657,0.8343
192,129,839,0.1655,0.8345
192,129,840,0.1654,0.8346
192,130,840,0.1652,0.8348
193,130,840,0.166,0.834
193,130,841,0.1658,0.8342
193,130,842,0.1657,0.8343
193,130,843,0.1655,0.8345
193,130,844,0.1654,0.8346
193,130,845,0.1652,0.8348
193,130,846,0.1651,0.8349
193,130,847,0.165,0.835
193,130,848,0.1648,0.8352
193,130,849,0.1647,0.8353
193,130,850,0.1645,0.8355
193,130,851,0.1644,0.8356
194,130,851,0.1651,0.8349
194,130,852,0.165,0.835
194,130,853,0.1648,0.8352
194,130,854,0.1647,0.8353
194,130,855,0.1645,0.8355
194,130,856,0.1644,0.8356
194,130,857,0.1643,0.8357
194,130,858,0.1641,0.8359
194,130,859,0.164,0.836
194,130,860,0.1639,0.8361
194,130,861,0.1637,0.8363
194,130,862,0.1636,0.8364
194,130,863,0.1634,0.8366
194,130,864,0.1633,0.8367
194,130,865,0.1632,0.8368
195,130,865,0.1639,0.8361
195,131,865,0.1637,0.8363
195,131,866,0.1636,0.8364
195,131,867,0.1635,0.8365
195,131,868,0.1633,0.8367
195,131,869,0.1632,0.8368
195,131,870,0.163,0.837
195,131,871,0.1629,0.8371
195,131,872,0.1628,0.8372
195,131,873,0.1626,0.8374
195,131,874,0.1625,0.8375
195,131,875,0.1624,0.8376
195,131,876,0.1622,0.8378
196,131,876,0.1629,0.8371
196,131,877,0.1628,0.8372
196,131,878,0.1627,0.8373
196,131,879,0.1625,0.8375
196,131,880,0.1624,0.8376
196,132,880,0.1623,0.8377
196,132,881,0.1621,0.8379
197,132,881,0.1628,0.8372
198,132,881,0.1635,0.8365
198,132,882,0.1634,0.8366
198,132,883,0.1632,0.8368
198,132,884,0.1631,0.8369
198,132,885,0.163,0.837
198,132,886,0.1628,0.8372
198,132,887,0.1627,0.8373
199,132,887,0.1634,0.8366
199,132,888,0.1632,0.8368
199,132,889,0.1631,0.8369
199,132,890,0.163,0.837
200,132,890,0.1637,0.8363
200,132,891,0.1635,0.8365
200,132,892,0.1634,0.8366
200,132,893,0.1633,0.8367
200,132,894,0.1631,0.8369
200,132,895,0.163,0.837
200,132,896,0.1629,0.8371
201,132,896,0.1635,0.8365
201,132,897,0.1634,0.8366
202,132,897,0.1641,0.8359
202,132,898,0.164,0.836
202,133,898,0.1638,0.8362
202,133,899,0.1637,0.8363
202,133,900,0.1636,0.8364
202,133,901,0.1634,0.8366
202,133,902,0.1633,0.8367
202,133,903,0.1632,0.8368
202,133,904,0.163,0.837
203,133,904,0.1637,0.8363
203,133,905,0.1636,0.8364
203,133,906,0.1634,0.8366
203,134,906,0.1633,0.8367
203,134,907,0.1632,0.8368
203,134,908,0.1631,0.8369
203,134,909,0.1629,0.8371
203,134,910,0.1628,0.8372
203,134,911,0.1627,0.8373
203,134,912,0.1625,0.8375
203,134,913,0.1624,0.8376
203,134,914,0.1623,0.8377
204,134,914,0.1629,0.8371
204,134,915,0.1628,0.8372
204,134,916,0.1627,0.8373
204,134,917,0.1625,0.8375
204,134,918,0.1624,0.8376
204,134,919,0.1623,0.8377
204,134,920,0.1622,0.8378
204,134,921,0.162,0.838
204,134,922,0.1619,0.8381
204,134,923,0.1618,0.8382
205,134,923,0.1624,0.8376
206,134,923,0.1631,0.8369
206,134,924,0.163,0.837
206,134,925,0.1628,0.8372
206,134,926,0.1627,0.8373
206,134,927,0.1626,0.8374
206,134,928,0.1625,0.8375
207,134,928,0.1631,0.8369
207,134,929,0.163,0.837
207,134,930,0.1629,0.8371
207,135,930,0.1627,0.8373
207,135,931,0.1626,0.8374
207,135,932,0.1625,0.8375
207,135,933,0.1624,0.8376
207,136,933,0.1622,0.8378
207,136,934,0.1621,0.8379
207,137,934,0.162,0.838
207,137,935,0.1618,0.8382
207,137,936,0.1617,0.8383
207,138,936,0.1616,0.8384
207,138,937,0.1615,0.8385
207,138,938,0.1613,0.8387
207,138,939,0.1612,0.8388
208,138,939,0.1619,0.8381
208,138,940,0.1617,0.8383
208,138,941,0.1616,0.8384
208,138,942,0.1615,0.8385
208,138,943,0.1614,0.8386
209,138,943,0.162,0.838
209,138,944,0.1619,0.8381
209,138,945,0.1618,0.8382
210,138,945,0.1624,0.8376
210,138,946,0.1623,0.8377
210,138,947,0.1622,0.8378
210,138,948,0.162,0.838
210,138,949,0.1619,0.8381
210,138,950,0.1618,0.8382
211,138,950,0.1624,0.8376
211,138,951,0.1623,0.8377
211,138,952,0.1622,0.8378
211,138,953,0.1621,0.8379
211,138,954,0.1619,0.8381
211,138,955,0.1618,0.8382
211,138,956,0.1617,0.8383
211,138,957,0.1616,0.8384
211,138,958,0.1614,0.8386
211,138,959,0.1613,0.8387
211,138,960,0.1612,0.8388
211,138,961,0.1611,0.8389
211,138,962,0.1609,0.8391
211,138,963,0.1608,0.8392
212,138,963,0.1615,0.8385
212,138,964,0.1613,0.8387
212,138,965,0.1612,0.8388
212,139,965,0.1611,0.8389
212,139,966,0.161,0.839
212,139,967,0.1608,0.8392
212,139,968,0.1607,0.8393
212,139,969,0.1606,0.8394
212,139,970,0.1605,0.8395
212,139,971,0.1604,0.8396
213,139,971,0.161,0.839
213,139,972,0.1609,0.8391
213,139,973,0.1608,0.8392
213,139,974,0.1606,0.8394
214,139,974,0.1613,0.8387
214,139,975,0.1611,0.8389
214,140,975,0.161,0.839
214,141,975,0.1609,0.8391
214,141,976,0.1608,0.8392
214,141,977,0.1607,0.8393
214,141,978,0.1605,0.8395
214,141,979,0.1604,0.8396
214,141,980,0.1603,0.8397
214,141,981,0.1602,0.8398
214,141,982,0.1601,0.8399
214,141,983,0.1599,0.8401
214,141,984,0.1598,0.8402
214,141,985,0.1597,0.8403
214,141,986,0.1596,0.8404
214,141,987,0.1595,0.8405
214,141,988,0.1593,0.8407
214,141,989,0.1592,0.8408
214,141,990,0.1591,0.8409
214,141,991,0.159,0.841
214,141,992,0.1589,0.8411
214,141,993,0.1588,0.8412
214,141,994,0.1586,0.8414
214,141,995,0.1585,0.8415
214,141,996,0.1584,0.8416
214,141,997,0.1583,0.8417
214,141,998,0.1582,0.8418
214,141,999,0.1581,0.8419
214,141,1000,0.1579,0.8421
214,141,1001,0.1578,0.8422
214,141,1002,0.1577,0.8423
214,141,1003,0.1576,0.8424
214,141,1004,0.1575,0.8425
214,141,1005,0.1574,0.8426
214,141,1006,0.1572,0.8428
214,141,1007,0.1571,0.8429
214,141,1008,0.157,0.843
214,141,1009,0.1569,0.8431
214,141,1010,0.1568,0.8432
214,141,1011,0.1567,0.8433
214,141,1012,0.1565,0.8435
214,141,1013,0.1564,0.8436
214,141,1014,0.1563,0.8437
214,141,1015,0.1562,0.8438
214,141,1016,0.1561,0.8439
214,141,1017,0.156,0.844
214,141,1018,0.1559,0.8441
215,141,1018,0.1565,0.8435
215,141,1019,0.1564,0.8436
215,141,1020,0.1562,0.8438
216,141,1020,0.1569,0.8431
217,141,1020,0.1575,0.8425
217,141,1021,0.1574,0.8426
217,141,1022,0.1572,0.8428
217,141,1023,0.1571,0.8429
217,141,1024,0.157,0.843
217,142,1024,0.1569,0.8431
217,142,1025,0.1568,0.8432
217,142,1026,0.1567,0.8433
217,142,1027,0.1566,0.8434
217,142,1028,0.1565,0.8435
218,142,1028,0.1571,0.8429
218,142,1029,0.1569,0.8431
218,142,1030,0.1568,0.8432
218,142,1031,0.1567,0.8433
218,142,1032,0.1566,0.8434
218,142,1033,0.1565,0.8435
218,142,1034,0.1564,0.8436
219,142,1034,0.157,0.843
219,142,1035,0.1569,0.8431
219,142,1036,0.1568,0.8432
219,142,1037,0.1567,0.8433
219,142,1038,0.1565,0.8435
219,142,1039,0.1564,0.8436
219,142,1040,0.1563,0.8437
219,142,1041,0.1562,0.8438
219,142,1042,0.1561,0.8439
219,142,1043,0.156,0.844
219,142,1044,0.1559,0.8441
219,142,1045,0.1558,0.8442
219,142,1046,0.1557,0.8443
219,142,1047,0.1555,0.8445
219,142,1048,0.1554,0.8446
219,142,1049,0.1553,0.8447
219,142,1050,0.1552,0.8448
219,142,1051,0.1551,0.8449
219,142,1052,0.155,0.845
219,142,1053,0.1549,0.8451
219,143,1053,0.1548,0.8452
219,143,1054,0.1547,0.8453
219,143,1055,0.1546,0.8454
219,143,1056,0.1544,0.8456
219,143,1057,0.1543,0.8457
219,143,1058,0.1542,0.8458
219,143,1059,0.1541,0.8459
219,143,1060,0.154,0.846
220,143,1060,0.1546,0.8454
220,143,1061,0.1545,0.8455
220,143,1062,0.1544,0.8456
221,143,1062,0.155,0.845
221,143,1063,0.1549,0.8451
221,143,1064,0.1548,0.8452
221,143,1065,0.1547,0.8453
221,143,1066,0.1545,0.8455
221,143,1067,0.1544,0.8456
221,143,1068,0.1543,0.8457
221,143,1069,0.1542,0.8458
221,143,1070,0.1541,0.8459
221,143,1071,0.154,0.846
221,143,1072,0.1539,0.8461
221,143,1073,0.1538,0.8462
221,143,1074,0.1537,0.8463
221,143,1075,0.1536,0.8464
221,143,1076,0.1535,0.8465
221,143,1077,0.1534,0.8466
221,143,1078,0.1533,0.8467
221,143,1079,0.1532,0.8468
221,143,1080,0.153,0.847
221,143,1081,0.1529,0.8471
221,143,1082,0.1528,0.8472
221,143,1083,0.1527,0.8473
221,144,1083,0.1526,0.8474
221,144,1084,0.1525,0.8475
221,144,1085,0.1524,0.8476
221,144,1086,0.1523,0.8477
221,144,1087,0.1522,0.8478
222,144,1087,0.1528,0.8472
222,144,1088,0.1527,0.8473
222,144,1089,0.1526,0.8474
223,144,1089,0.1532,0.8468
223,144,1090,0.1531,0.8469
223,144,1091,0.1529,0.8471
223,144,1092,0.1528,0.8472
223,144,1093,0.1527,0.8473
224,144,1093,0.1533,0.8467
224,144,1094,0.1532,0.8468
224,144,1095,0.1531,0.8469
224,144,1096,0.153,0.847
224,144,1097,0.1529,0.8471
224,144,1098,0.1528,0.8472
224,144,1099,0.1527,0.8473
224,144,1100,0.1526,0.8474
224,144,1101,0.1525,0.8475
224,144,1102,0.1524,0.8476
224,144,1103,0.1523,0.8477
224,144,1104,0.1522,0.8478
224,144,1105,0.1521,0.8479
224,144,1106,0.152,0.848
224,144,1107,0.1519,0.8481
224,144,1108,0.1518,0.8482
224,144,1109,0.1517,0.8483
224,144,1110,0.1516,0.8484
224,144,1111,0.1515,0.8485
224,144,1112,0.1514,0.8486
224,144,1113,0.1512,0.8488
224,144,1114,0.1511,0.8489
224,144,1115,0.151,0.849
224,144,1116,0.1509,0.8491
224,144,1117,0.1508,0.8492
224,144,1118,0.1507,0.8493
224,144,1119,0.1506,0.8494
224,144,1120,0.1505,0.8495
224,144,1121,0.1504,0.8496
224,144,1122,0.1503,0.8497
224,144,1123,0.1502,0.8498
224,144,1124,0.1501,0.8499
224,144,1125,0.15,0.85
224,144,1126,0.1499,0.8501
224,144,1127,0.1498,0.8502
224,144,1128,0.1497,0.8503
224,144,1129,0.1496,0.8504
224,145,1129,0.1495,0.8505
224,145,1130,0.1494,0.8506
225,145,1130,0.15,0.85
226,145,1130,0.1506,0.8494
226,145,1131,0.1505,0.8495
226,145,1132,0.1504,0.8496
226,145,1133,0.1503,0.8497
226,145,1134,0.1502,0.8498
227,145,1134,0.1507,0.8493
227,145,1135,0.1506,0.8494
227,145,1136,0.1505,0.8495
227,145,1137,0.1504,0.8496
227,145,1138,0.1503,0.8497
227,145,1139,0.1502,0.8498
227,145,1140,0.1501,0.8499
227,145,1141,0.15,0.85
227,145,1142,0.1499,0.8501
227,145,1143,0.1498,0.8502
227,145,1144,0.1497,0.8503
227,145,1145,0.1496,0.8504
227,145,1146,0.1495,0.8505
227,145,1147,0.1494,0.8506
227,145,1148,0.1493,0.8507
227,145,1149,0.1492,0.8508
227,145,1150,0.1491,0.8509
227,145,1151,0.149,0.851
227,145,1152,0.149,0.851
227,145,1153,0.1489,0.8511
227,145,1154,0.1488,0.8512
227,145,1155,0.1487,0.8513
227,145,1156,0.1486,0.8514
227,145,1157,0.1485,0.8515
227,145,1158,0.1484,0.8516
227,145,1159,0.1483,0.8517
227,145,1160,0.1482,0.8518
227,145,1161,0.1481,0.8519
227,145,1162,0.148,0.852
228,145,1162,0.1485,0.8515
228,146,1162,0.1484,0.8516
228,146,1163,0.1483,0.8517
228,146,1164,0.1482,0.8518
228,146,1165,0.1481,0.8519
228,146,1166,0.1481,0.8519
228,146,1167,0.148,0.852
228,146,1168,0.1479,0.8521
228,146,1169,0.1478,0.8522
228,146,1170,0.1477,0.8523
228,146,1171,0.1476,0.8524
229,146,1171,0.1481,0.8519
229,146,1172,0.148,0.852
229,146,1173,0.1479,0.8521
229,146,1174,0.1478,0.8522
229,146,1175,0.1477,0.8523
229,146,1176,0.1476,0.8524
229,146,1177,0.1476,0.8524
230,146,1177,0.1481,0.8519
230,146,1178,0.148,0.852
230,146,1179,0.1479,0.8521
230,146,1180,0.1478,0.8522
230,146,1181,0.1477,0.8523
230,146,1182,0.1476,0.8524
230,146,1183,0.1475,0.8525
230,146,1184,0.1474,0.8526
231,146,1184,0.148,0.852
231,146,1185,0.1479,0.8521
231,146,1186,0.1478,0.8522
231,146,1187,0.1477,0.8523
231,146,1188,0.1476,0.8524
231,146,1189,0.1475,0.8525
231,146,1190,0.1474,0.8526
231,146,1191,0.1473,0.8527
231,146,1192,0.1472,0.8528
232,146,1192,0.1478,0.8522
232,146,1193,0.1477,0.8523
232,146,1194,0.1476,0.8524
233,146,1194,0.1481,0.8519
233,146,1195,0.148,0.852
233,146,1196,0.1479,0.8521
233,146,1197,0.1478,0.8522
233,146,1198,0.1477,0.8523
233,146,1199,0.1477,0.8523
233,146,1200,0.1476,0.8524
233,146,1201,0.1475,0.8525
233,146,1202,0.1474,0.8526
233,146,1203,0.1473,0.8527
233,147,1203,0.1472,0.8528
233,147,1204,0.1471,0.8529
234,147,1204,0.1476,0.8524
234,147,1205,0.1475,0.8525
234,147,1206,0.1474,0.8526
234,147,1207,0.1474,0.8526
235,147,1207,0.1479,0.8521
235,148,1207,0.1478,0.8522
235,148,1208,0.1477,0.8523
236,148,1208,0.1482,0.8518
236,149,1208,0.1481,0.8519
237,149,1208,0.1487,0.8513
237,149,1209,0.1486,0.8514
237,150,1209,0.1485,0.8515
238,150,1209,0.149,0.851
238,150,1210,0.1489,0.8511
238,150,1211,0.1488,0.8512
238,150,1212,0.1488,0.8512
238,151,1212,0.1487,0.8513
238,151,1213,0.1486,0.8514
238,151,1214,0.1485,0.8515
238,151,1215,0.1484,0.8516
238,151,1216,0.1483,0.8517
238,151,1217,0.1482,0.8518
238,151,1218,0.1481,0.8519
238,151,1219,0.148,0.852
238,151,1220,0.1479,0.8521
238,151,1221,0.1478,0.8522
238,151,1222,0.1477,0.8523
238,151,1223,0.1476,0.8524
238,151,1224,0.1476,0.8524
238,151,1225,0.1475,0.8525
238,151,1226,0.1474,0.8526
238,151,1227,0.1473,0.8527
238,151,1228,0.1472,0.8528
238,151,1229,0.1471,0.8529
238,151,1230,0.147,0.853
238,151,1231,0.1469,0.8531
238,151,1232,0.1468,0.8532
238,151,1233,0.1467,0.8533
238,151,1234,0.1466,0.8534
238,151,1235,0.1466,0.8534
238,151,1236,0.1465,0.8535
238,151,1237,0.1464,0.8536
238,151,1238,0.1463,0.8537
238,151,1239,0.1462,0.8538
238,151,1240,0.1461,0.8539
238,151,1241,0.146,0.854
238,151,1242,0.1459,0.8541
238,151,1243,0.1458,0.8542
238,151,1244,0.1457,0.8543
238,151,1245,0.1457,0.8543
238,151,1246,0.1456,0.8544
238,151,1247,0.1455,0.8545
238,151,1248,0.1454,0.8546
238,151,1249,0.1453,0.8547
238,151,1250,0.1452,0.8548
238,151,1251,0.1451,0.8549
238,151,1252,0.145,0.855
238,151,1253,0.1449,0.8551
238,151,1254,0.1449,0.8551
238,151,1255,0.1448,0.8552
238,151,1256,0.1447,0.8553
238,151,1257,0.1446,0.8554
238,151,1258,0.1445,0.8555
238,151,1259,0.1444,0.8556
238,151,1260,0.1443,0.8557
238,151,1261,0.1442,0.8558
238,151,1262,0.1442,0.8558
238,151,1263,0.1441,0.8559
238,151,1264,0.144,0.856
238,151,1265,0.1439,0.8561
238,151,1266,0.1438,0.8562
238,151,1267,0.1437,0.8563
238,151,1268,0.1436,0.8564
238,151,1269,0.1435,0.8565
238,151,1270,0.1435,0.8565
238,151,1271,0.1434,0.8566
238,151,1272,0.1433,0.8567
238,151,1273,0.1432,0.8568
238,151,1274,0.1431,0.8569
238,151,1275,0.143,0.857
238,151,1276,0.1429,0.8571
238,151,1277,0.1429,0.8571
238,151,1278,0.1428,0.8572
238,151,1279,0.1427,0.8573
238,151,1280,0.1426,0.8574
238,151,1281,0.1425,0.8575
238,151,1282,0.1424,0.8576
238,152,1282,0.1423,0.8577
238,152,1283,0.1423,0.8577
238,152,1284,0.1422,0.8578
238,152,1285,0.1421,0.8579
238,152,1286,0.142,0.858
238,152,1287,0.1419,0.8581
238,152,1288,0.1418,0.8582
238,152,1289,0.1418,0.8582
238,152,1290,0.1417,0.8583
238,152,1291,0.1416,0.8584
238,152,1292,0.1415,0.8585
238,152,1293,0.1414,0.8586
238,152,1294,0.1413,0.8587
238,152,1295,0.1412,0.8588
238,152,1296,0.1412,0.8588
238,152,1297,0.1411,0.8589
238,152,1298,0.141,0.859
238,152,1299,0.1409,0.8591
238,152,1300,0.1408,0.8592
238,152,1301,0.1407,0.8593
238,152,1302,0.1407,0.8593
238,152,1303,0.1406,0.8594
238,152,1304,0.1405,0.8595
238,152,1305,0.1404,0.8596
238,152,1306,0.1403,0.8597
238,152,1307,0.1402,0.8598
238,152,1308,0.1402,0.8598
238,152,1309,0.1401,0.8599
238,153,1309,0.14,0.86
238,153,1310,0.1399,0.8601
238,153,1311,0.1398,0.8602
238,153,1312,0.1398,0.8602
238,153,1313,0.1397,0.8603
238,153,1314,0.1396,0.8604
238,153,1315,0.1395,0.8605
238,153,1316,0.1394,0.8606
238,153,1317,0.1393,0.8607
238,153,1318,0.1393,0.8607
238,153,1319,0.1392,0.8608
238,153,1320,0.1391,0.8609
238,153,1321,0.139,0.861
238,153,1322,0.1389,0.8611
238,153,1323,0.1389,0.8611
238,153,1324,0.1388,0.8612
238,153,1325,0.1387,0.8613
238,153,1326,0.1386,0.8614
238,153,1327,0.1385,0.8615
239,153,1327,0.139,0.861
239,153,1328,0.139,0.861
240,153,1328,0.1395,0.8605
240,153,1329,0.1394,0.8606
240,153,1330,0.1393,0.8607
240,153,1331,0.1392,0.8608
240,153,1332,0.1391,0.8609
240,153,1333,0.139,0.861
240,153,1334,0.139,0.861
240,153,1335,0.1389,0.8611
240,153,1336,0.1388,0.8612
240,153,1337,0.1387,0.8613
240,153,1338,0.1386,0.8614
240,153,1339,0.1386,0.8614
240,153,1340,0.1385,0.8615
240,153,1341,0.1384,0.8616
240,153,1342,0.1383,0.8617
240,153,1343,0.1382,0.8618
240,153,1344,0.1382,0.8618
240,153,1345,0.1381,0.8619
240,153,1346,0.138,0.862
240,153,1347,0.1379,0.8621
240,153,1348,0.1379,0.8621
