success,failure,stuck,success_percent,failure_percent
80,112,578,0.4167,0.5833
80,112,579,0.4167,0.5833
80,112,580,0.4167,0.5833
80,112,581,0.4167,0.5833
80,112,582,0.4167,0.5833
81,112,582,0.4197,0.5803
81,112,583,0.4197,0.5803
81,112,584,0.4197,0.5803
81,112,585,0.4197,0.5803
81,112,586,0.4197,0.5803
81,112,587,0.4197,0.5803
81,113,587,0.4175,0.5825
81,113,588,0.4175,0.5825
81,113,589,0.4175,0.5825
81,113,590,0.4175,0.5825
81,113,591,0.4175,0.5825
81,113,592,0.4175,0.5825
81,113,593,0.4175,0.5825
81,113,594,0.4175,0.5825
81,114,594,0.4154,0.5846
81,114,595,0.4154,0.5846
81,114,596,0.4154,0.5846
81,114,597,0.4154,0.5846
81,114,598,0.4154,0.5846
81,114,599,0.4154,0.5846
81,114,600,0.4154,0.5846
81,114,601,0.4154,0.5846
81,114,602,0.4154,0.5846
81,114,603,0.4154,0.5846
81,115,603,0.4133,0.5867
81,116,603,0.4112,0.5888
81,116,604,0.4112,0.5888
81,117,604,0.4091,0.5909
81,117,605,0.4091,0.5909
81,117,606,0.4091,0.5909
81,117,607,0.4091,0.5909
81,117,608,0.4091,0.5909
81,117,609,0.4091,0.5909
81,117,610,0.4091,0.5909
81,117,611,0.4091,0.5909
81,117,612,0.4091,0.5909
81,117,613,0.4091,0.5909
81,117,614,0.4091,0.5909
81,118,614,0.407,0.593
81,118,615,0.407,0.593
81,118,616,0.407,0.593
81,118,617,0.407,0.593
81,118,618,0.407,0.593
82,118,618,0.41,0.59
82,118,619,0.41,0.59
82,118,620,0.41,0.59
82,118,621,0.41,0.59
82,118,622,0.41,0.59
82,119,622,0.408,0.592
82,119,623,0.408,0.592
82,119,624,0.408,0.592
82,119,625,0.408,0.592
82,119,626,0.408,0.592
82,119,627,0.408,0.592
82,119,628,0.408,0.592
82,119,629,0.408,0.592
83,119,629,0.4109,0.5891
84,119,629,0.4138,0.5862
84,119,630,0.4138,0.5862
84,119,631,0.4138,0.5862
84,119,632,0.4138,0.5862
84,119,633,0.4138,0.5862
84,119,634,0.4138,0.5862
84,120,634,0.4118,0.5882
84,120,635,0.4118,0.5882
85,120,635,0.4146,0.5854
85,120,636,0.4146,0.5854
86,120,636,0.4175,0.5825
86,120,637,0.4175,0.5825
87,120,637,0.4203,0.5797
87,120,638,0.4203,0.5797
87,120,639,0.4203,0.5797
88,120,639,0.4231,0.5769
88,121,639,0.4211,0.5789
88,121,640,0.4211,0.5789
88,121,641,0.4211,0.5789
88,121,642,0.4211,0.5789
88,121,643,0.4211,0.5789
88,121,644,0.4211,0.5789
88,121,645,0.4211,0.5789
88,121,646,0.4211,0.5789
88,121,647,0.4211,0.5789
88,121,648,0.4211,0.5789
88,121,649,0.4211,0.5789
88,121,650,0.4211,0.5789
89,121,650,0.4238,0.5762
89,121,651,0.4238,0.5762
89,121,652,0.4238,0.5762
89,121,653,0.4238,0.5762
89,121,654,0.4238,0.5762
89,121,655,0.4238,0.5762
89,121,656,0.4238,0.5762
89,121,657,0.4238,0.5762
89,121,658,0.4238,0.5762
89,121,659,0.4238,0.5762
89,121,660,0.4238,0.5762
89,121,661,0.4238,0.5762
89,121,662,0.4238,0.5762
89,121,663,0.4238,0.5762
89,121,664,0.4238,0.5762
89,121,665,0.4238,0.5762
89,121,666,0.4238,0.5762
89,121,667,0.4238,0.5762
89,121,668,0.4238,0.5762
89,121,669,0.4238,0.5762
89,121,670,0.4238,0.5762
89,121,671,0.4238,0.5762
